feature,cluster_0_mean,cluster_1_mean,cluster_0_median,cluster_1_median,mean_difference_1_minus_0,median_difference_1_minus_0,cohen_d_1_minus_0,mann_whitney_u,mann_whitney_p_value,rank_biserial_1_minus_0,standardized_mean_cluster_0,standardized_mean_cluster_1,standardized_mean_difference_1_minus_0,zero_fraction_cluster_0,zero_fraction_cluster_1,zero_fraction_difference_1_minus_0,feature_cluster,PC1_loading,PC2_loading,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_standardized_mean_difference,absolute_rank_biserial
D124,0.011703949209624797,0.2178313418493151,0.0,0.0,0.2061273926396903,0.0,2.2918440597492267,178972.5,1.0071130932831909e-54,0.33315828286665616,-0.04253278218634828,2.142953053169713,2.185485835356061,0.9725394235997825,0.6438356164383562,-0.32870380716142633,6,0.0366963578167685,-0.048144606268777,3.954483614869026e-54,True,2.185485835356061,0.33315828286665616
D360,0.01845432300163132,0.17294520547945205,0.0,0.0,0.15449088247782072,0.0,2.2878265996334366,181421.5,5.412537087527555e-21,0.3514007761812181,-0.04246500421302427,2.1395381574726495,2.1820031616856737,0.8939641109298532,0.5753424657534246,-0.31862164517642855,6,0.0331464583772876,0.0933837870421044,9.951622422835054e-21,True,2.1820031616856737,0.3514007761812181
D692,0.008156606851549755,0.13972602739726028,0.0,0.0,0.13156942054571052,0.0,2.2685767685030247,185293.0,4.369440754600755e-59,0.38023940944676604,-0.04213979348822544,2.1231528828725073,2.1652926763607327,0.9662860250135944,0.589041095890411,-0.3772449291231834,6,0.0501195877429073,0.0287416344908548,1.80759602645686e-58,True,2.1652926763607327,0.38023940944676604
D111,0.015180351648994018,0.1757990867945205,0.0,0.0,0.1606187351455265,0.0,2.26237738297153,191598.0,6.186914358849204e-44,0.42720507720842926,-0.04203490173080476,2.1178680625465742,2.159902964277379,0.9352909189777052,0.5205479452054794,-0.4147429737722258,6,0.0328928931265538,-0.042643093454859,1.94565858796389e-43,True,2.159902964277379,0.42720507720842926
D84,0.06441476036623164,0.20473577694520545,0.0523,0.156906928,0.1403210165789738,0.104606928,2.2619844766777844,246625.0,1.3863607996886543e-34,0.837098780605898,-0.04202825128437932,2.11753298936914,2.1595612406535194,0.04241435562805873,0.0,-0.04241435562805873,6,0.0371571382685977,-0.0397330521145629,3.4534794114108054e-34,True,2.1595612406535194,0.837098780605898
D524,0.01264274061990212,0.17123287671232876,0.0,0.0,0.15859013609242664,0.0,2.2543813667015216,183513.5,5.838828969538046e-38,0.3669839921934941,-0.0418994981342224,2.1110459470913705,2.1529454452255927,0.945078847199565,0.589041095890411,-0.35603775130915405,6,0.0378953273611185,-0.0594150307151082,1.623194453531577e-37,True,2.1529454452255927,0.3669839921934941
D463,0.008450253767536704,0.11186803657534247,0.0,0.0,0.10341778280780577,0.0,2.247025847597753,188441.5,1.0332050715168743e-43,0.40369244750348243,-0.04177482804612119,2.104764624022381,2.1465394520685024,0.9429037520391517,0.547945205479452,-0.39495854655969964,6,0.0429786691289131,0.0412923546841747,3.177334180107202e-43,True,2.1465394520685024,0.40369244750348243
D534,0.01226889613920609,0.136986301369863,0.0,0.0,0.12471740523065691,0.0,2.2458946309546937,192927.0,8.715730231790318e-44,0.43710473977072106,-0.041755645280929024,2.1037981279898186,2.1455537732707475,0.9314845024469821,0.5068493150684932,-0.42463518737848893,4,0.0337294197225794,0.0313266379968285,2.7042109424527996e-43,True,2.1455537732707475,0.43710473977072106
D462,0.011602320091082108,0.11781324198630136,0.0,0.0667,0.10621092189521925,0.0667,2.2380018471256857,197787.0,1.0317808819368518e-37,0.4733066660707501,-0.0416217314628311,2.0970510728807232,2.138672804343554,0.8999456226209896,0.4520547945205479,-0.44789082810044173,6,0.0392740019876868,0.0424080602450668,2.8231799722287877e-37,True,2.138672804343554,0.4733066660707501
D707,0.0013448498907014683,0.061279019493150684,0.0,0.0,0.05993416960244922,0.0,2.2277360694820665,176549.5,6.407972906087888e-77,0.3151094624088433,-0.041447370901670354,2.0882661667992273,2.1297135377008978,0.9850462207721588,0.6712328767123288,-0.31381334405982997,6,0.0548930470498259,-0.0229519284480252,3.2989193849859864e-76,True,2.1297135377008978,0.3151094624088433
D34,0.023535400380097875,0.12596793798630138,0.0,0.0962,0.1024325376062035,0.0962,2.217006784470904,204988.0,1.0123891026278585e-19,0.5269465984342294,-0.04126491473502343,2.0790733752796724,2.1203382900146956,0.6593257205002719,0.2876712328767123,-0.3716544876235596,6,0.0451411333563283,-0.0321040344071321,1.8323188185582337e-19,True,2.1203382900146956,0.5269465984342294
D813,0.009243257201740077,0.09680456620547945,0.0,0.0667,0.08756130900373937,0.0667,2.212315501323126,212395.0,2.070294285585609e-48,0.5821210157396441,-0.041185065930201444,2.075050308099737,2.116235374029938,0.8811854268624252,0.3287671232876712,-0.552418303574754,6,0.0479826086225992,-0.0424281881887206,7.194272642409991e-48,True,2.116235374029938,0.5821210157396441
D681,0.0018578937833061446,0.07762557078082191,0.0,0.0,0.07576767699751577,0.0,2.2095021783405997,159096.0,3.019217275549308e-51,0.18509910835996335,-0.041137160442902374,2.072636659027329,2.1137738194702314,0.9926590538336052,0.8082191780821918,-0.1844398757514134,6,0.0308088715267257,0.0407121918163181,1.1043978981614572e-50,True,2.1137738194702314,0.18509910835996335
D99,0.5151516113586188,0.7624775477123289,0.526212068,0.74389233,0.24732593635371014,0.217680262,2.2060598739951383,260771.0,2.2473800734721478e-43,0.9424717125894806,-0.041078523384047945,2.0696823151578982,2.110760838541946,0.0016313213703099511,0.0,-0.0016313213703099511,6,0.0514412925201977,0.0182184517015483,6.88074515886847e-43,True,2.110760838541946,0.9424717125894806
D249,0.011842068270799345,0.1276594742739726,0.0,0.0,0.11581740600317325,0.0,2.186728545867331,170322.0,9.292084363981071e-16,0.26872108873941314,-0.040748795780518134,2.0530694641198055,2.0938182599003237,0.9173463839042958,0.6712328767123288,-0.246113507191967,6,0.0419621861664715,-0.036348722967608,1.598514513110605e-15,True,2.0938182599003237,0.26872108873941314
D739,0.06955228879282219,0.2668133250410959,0.0455,0.204545455,0.1972610362482737,0.159045455,2.1836327136584126,208700.0,3.742577039708277e-17,0.5545971232131817,-0.04069592313496359,2.0504055519232347,2.091101475058198,0.4086460032626427,0.1232876712328767,-0.285358332029766,6,0.0504593844761412,0.0851107727092057,6.519025169416674e-17,True,2.091101475058198,0.5545971232131817
D810,0.0167808267137031,0.11931484757534244,0.0,0.0968,0.10253402086163935,0.0968,2.1646341892183654,215553.0,1.1348220856319262e-33,0.6056448188786341,-0.0403710435100902,2.0340369593165994,2.0744080028266896,0.7824904839586732,0.2602739726027397,-0.5222165113559334,6,0.0442244400273949,-0.0594615103889842,2.757697026273387e-33,True,2.0744080028266896,0.6056448188786341
D676,0.011660926820554649,0.12176560115068494,0.0,0.0,0.11010467433013028,0.0,2.161687155545395,183068.5,2.726955167935906e-27,0.3636692067606724,-0.040320585389454704,2.0314946994851244,2.071815284874579,0.9181620445894508,0.5753424657534246,-0.3428195788360262,6,0.0370749415134192,0.0511204564484502,5.725781999140347e-27,True,2.071815284874579,0.3636692067606724
D771,0.002512785274605764,0.05147243671232876,0.0,0.0,0.048959651437723,0.0,2.1520723896841925,189241.5,1.106444001209923e-68,0.40965161232653236,-0.04015584711203495,2.0231945983296504,2.0633504454416856,0.9671016856987493,0.5616438356164384,-0.40545785008231094,6,0.0390303490517156,-0.0399418925504618,5.1265238722726434e-68,True,2.0633504454416856,0.40965161232653236
D678,0.005921092375475802,0.0913242008630137,0.0,0.0,0.08540310848753789,0.0,2.152042792599909,177483.0,1.4714996360432026e-38,0.32206306286174,-0.04015533972169972,2.0231690341974193,2.063324373919119,0.9600326264274062,0.6438356164383562,-0.31619700998905,6,0.036154794338919,0.046197365398435,4.14045444149808e-38,True,2.063324373919119,0.32206306286174
D112,0.02066340402392605,0.20821917808219179,0.0,0.2,0.18755577405826573,0.2,2.146436614526883,199368.5,3.6950826003927194e-51,0.4850871900303173,-0.04005920093128402,2.018325219524142,2.058384420455426,0.9284937466014138,0.4520547945205479,-0.4764389520808659,6,0.0356549881752691,-0.0389566789378858,1.3445457629701258e-50,True,2.058384420455426,0.4850871900303173
D471,0.01989444444725394,0.13470456619178084,0.0,0.0833,0.1148101217445269,0.0833,2.140178424754086,214497.5,7.919565217684824e-32,0.5977824457902225,-0.03995180901140621,2.0129144321089303,2.0528662411203364,0.7721587819467102,0.2328767123287671,-0.539282069617943,6,0.0515836412267082,-0.0064310381346005,1.8165339360696212e-31,True,2.0528662411203364,0.5977824457902225
D614,0.003987674465198477,0.08675799086301371,0.0,0.0,0.08277031639781524,0.0,2.1180205564757904,165027.0,1.9750566360904514e-36,0.2292788665668506,-0.039570966784391357,1.9937262442875527,2.033297211071944,0.980152256661229,0.7534246575342466,-0.22672759912698237,6,0.035312088960969,0.0569541993305283,5.2391769545147473e-36,True,2.033297211071944,0.2292788665668506
D373,0.05835372485046221,0.2876712328767123,0.0,0.25,0.22931750802625012,0.25,2.114934858232528,214721.0,1.131035257890843e-26,0.5994472874626622,-0.03951785577503697,1.9910503224737794,2.0305681782488163,0.6914083741163676,0.1917808219178082,-0.49962755219855937,6,0.0442633201508835,0.0753533053166677,2.3535015096830416e-26,True,2.0305681782488163,0.5994472874626622
D926,0.048994018488308866,0.1832191780821918,0.025,0.175,0.13422515959388293,0.15,2.114083359088678,245563.0,1.1172475171326621e-35,0.8291879893032992,-0.039503196558358065,1.9903117389265912,2.029814935484949,0.33251767264817833,0.0136986301369863,-0.31881904251119203,6,0.0467215507620726,-0.0221272067418854,2.8758778681748154e-35,True,2.029814935484949,0.8291879893032992
D802,0.04878330614464383,0.19623287671232875,0.025,0.1,0.14744957056768493,0.07500000000000001,2.1067998266635155,203090.0,9.437642103908822e-15,0.5128084798915431,-0.03937774803880829,1.9839911957087255,2.023368943747534,0.3665035345296357,0.0684931506849315,-0.2980103838447042,6,0.0406737334390933,-0.0802720764035922,1.5729403506514703e-14,True,2.023368943747534,0.5128084798915431
D479,0.06639490663322457,0.213242922369863,0.0667,0.133333333,0.14684801573663842,0.066633333,2.098479836319321,202800.5,2.3347589147508925e-14,0.510652007121202,-0.03923432358978724,1.976764961140241,2.0159992847300283,0.25203915171288743,0.0273972602739726,-0.22464189143891483,6,0.0485507944416124,-0.0775222368917709,3.8451598240565644e-14,True,2.0159992847300283,0.510652007121202
D706,0.0014616820742251223,0.05936484019178082,0.0,0.0,0.0579031581175557,0.0,2.080709289230249,181277.0,1.7632715325795614e-73,0.3503244020350549,-0.038927542497462775,1.961308237063948,2.000235779561411,0.9793365959760739,0.6301369863013698,-0.3491996096747041,6,0.056923671515898,-0.0219258869167383,8.753383679591395e-73,True,2.000235779561411,0.3503244020350549
D602,0.0019032082653616096,0.0684931506849315,0.0,0.0,0.06658994241956989,0.0,2.0661249206178818,151755.0,3.1817443477717656e-28,0.13041632215245036,-0.0386753169121752,1.9486002137394585,1.9872755306516336,0.9923871669385536,0.863013698630137,-0.12937346830841656,6,0.030528005147121,0.0575384934332953,6.825038029942521e-28,True,1.9872755306516336,0.13041632215245036
D608,0.03546613494317564,0.21765601212328767,0.0,0.0,0.18218987718011204,0.0,2.0527262570151628,180867.5,9.877500982999106e-13,0.34727405454125604,-0.03844324209847997,1.936907458057661,1.975350700156141,0.7930940728656879,0.5205479452054794,-0.27254612766020847,6,0.0368718217227572,0.095526257552044,1.5496305153915076e-12,True,1.975350700156141,0.34727405454125604
D365,0.008496465470364329,0.1404109589041096,0.0,0.0,0.13191449343374526,0.0,2.0485711669163376,173457.0,9.086084606065019e-45,0.29207356588974065,-0.038371203994913006,1.9332779218258922,1.971649125820805,0.9736269711799891,0.684931506849315,-0.28869546433067406,6,0.0310835170895122,0.0579052619096107,2.9235318524144395e-44,True,1.971649125820805,0.29207356588974065
D769,0.0057766798741163685,0.07338160471232878,0.0,0.0,0.06760492483821241,0.0,2.0475256356138405,181875.0,1.9646892084108445e-30,0.3547788777402847,-0.03835307216666068,1.9323643757394222,1.970717447906083,0.9328439369222403,0.589041095890411,-0.34380284103182934,6,0.039254987796633,-0.0525819547235301,4.404706451114635e-30,True,1.970717447906083,0.3547788777402847
D90,0.3485827565396955,0.2597281766027397,0.3469820765,0.256756538,-0.08885457993695578,-0.09022553850000004,-2.046867195218908,32123.0,7.065777848133632e-29,-0.7607171854864541,0.03834165229549264,-1.9317890019564645,-1.9701306542519572,0.0,0.0,0.0,6,-0.0420294193113929,-0.025353602925008,1.549121641783241e-28,True,1.9701306542519572,0.7607171854864541
D662,0.03587900044535073,0.20859327519178084,0.0,0.181818182,0.1727142747464301,0.181818182,2.045915279444966,204743.5,2.621756545891097e-22,0.5251253286851847,-0.03832514099729841,1.930957103946079,1.9692822449433773,0.7267536704730831,0.3150684931506849,-0.41168517732239823,6,0.0366628002674971,0.0789247331473665,4.992111779162501e-22,True,1.9692822449433773,0.5251253286851847
D3,0.06514410005437739,0.2191780821917808,0.05,0.2,0.15403398213740344,0.15000000000000002,2.0406919834569286,210193.5,6.450315500956483e-18,0.5657221390422131,-0.03823451083359408,1.9263908335062823,1.9646253443398765,0.3800978792822186,0.1232876712328767,-0.2568102080493419,6,0.0529061599778218,0.0571154913863551,1.1263741892373758e-17,True,1.9646253443398765,0.5657221390422131
D107,0.6507766682941817,0.46384202942465746,0.6620268125,0.530710781,-0.18693463886952422,-0.13131603149999993,-2.039977805522916,22429.0,2.959728792794944e-34,-0.8329273652297631,0.03822211504268437,-1.9257662894108607,-1.9639884044535452,0.0002718868950516585,0.0,-0.0002718868950516585,6,-0.0423507378895948,0.0200932622051397,7.320325661894969e-34,True,1.9639884044535452,0.8329273652297631
D20,0.0790062468855356,0.23366142750684935,0.05625,0.201401921,0.15465518062131373,0.14515192100000002,2.034838849367571,246818.5,1.0737462783860043e-34,0.8385401535974732,-0.038132891342905824,1.9212708816329749,1.9594037729758806,0.011419249592169658,0.0,-0.011419249592169658,6,0.0303704903859998,-0.0386864085462295,2.6843656959650107e-34,True,1.9594037729758806,0.8385401535974732
D86,0.04933003891598695,0.15841879597260275,0.039,0.114714126,0.1090887570566158,0.07571412599999999,2.0330471155056182,242337.5,4.0054911882707247e-32,0.8051613816323642,-0.03810177120972763,1.9197029384846267,1.9578047096943543,0.048939641109298535,0.0,-0.048939641109298535,6,0.0346984676492645,-0.0362438163280102,9.248559388199847e-32,True,1.9578047096943543,0.8051613816323642
D74,0.1790787027577488,0.3563845389863014,0.1694063455,0.337336476,0.17730583622855262,0.1679301305,2.0233378306609917,226763.5,5.673306050151512e-24,0.6891513404396374,-0.037933028716919816,1.9112010906963193,1.949134119413239,0.005981511691136488,0.0,-0.005981511691136488,6,0.0378049103243461,0.0134171859177975,1.1106894943254368e-23,True,1.949134119413239,0.6891513404396374
D114,0.013811854268624251,0.1698630136986301,0.0,0.0,0.15605115943000586,0.0,2.0191925256336876,176953.0,2.4732658202116517e-33,0.31811511616646926,-0.03786093169314434,1.9075685858545885,1.945429517547733,0.9532354540511148,0.6438356164383562,-0.3093998376127586,6,0.0361505088160435,-0.039805004692472,5.8867114556407466e-33,True,1.945429517547733,0.31811511616646926
D336,0.023110386079390973,0.19006849315068494,0.0,0.125,0.16695810707129397,0.125,2.0179142399194148,192748.0,3.8254827014221694e-31,0.4357713766415636,-0.03783869269591011,1.9064481059665406,1.9442867986624506,0.8947797716150081,0.4794520547945205,-0.4153277168204876,6,0.0379653347677055,0.04232641003466,8.660294714945953e-31,True,1.9442867986624506,0.4357713766415636
D13,0.014869614448069604,0.12770746800000002,0.0,0.0,0.11283785355193042,0.0,2.0118648781805097,170497.5,1.1799763606070656e-08,0.2700283805224697,-0.03773340748785715,1.9011434621964212,1.9388768696842784,0.8072321914083741,0.589041095890411,-0.21819109551796312,6,0.0287630878609861,-0.0641031739158222,1.708507438795647e-08,True,1.9388768696842784,0.2700283805224697
D538,0.003783269895323545,0.07419680364383562,0.0,0.0,0.07041353374851207,0.0,2.007003204626853,169615.5,2.5397438481096773e-37,0.26345840130505715,-0.037648743819219316,1.896877805028613,1.9345265488478323,0.9736269711799891,0.7123287671232876,-0.26129820405670146,6,0.0323851940365701,0.0308119727276577,6.868178888856909e-37,True,1.9345265488478323,0.26345840130505715
D227,0.013023382272974443,0.11095890410958903,0.0,0.0,0.09793552183661458,0.0,1.9902925508402678,171106.5,2.6368014041173914e-13,0.2745647947440166,-0.03735740122040166,1.8821989272416089,1.9195563284620105,0.8912452419793366,0.6438356164383562,-0.24740962554098045,6,0.0391408997302326,-0.035983133697053,4.2128206341645677e-13,True,1.9195563284620105,0.2745647947440166
D949,0.14032762370853724,0.3304794520547945,0.125,0.375,0.19015182834625727,0.25,1.9874159552795843,215449.5,1.5210576177431346e-23,0.6048738519296522,-0.03730719691238223,1.8796694553937274,1.9169766523061096,0.16421968461120173,0.136986301369863,-0.027233383241338727,6,0.0442365979664971,0.0535493524876898,2.95289118528346e-23,True,1.9169766523061096,0.6048738519296522
D100,0.5416125057917346,0.787238363041096,0.560679836,0.770837318,0.24562585724936137,0.21015748199999995,1.9866828452639576,261410.5,8.346491400346951e-44,0.9472353199699062,-0.037294399730907854,1.8790246878120331,1.916319087542941,0.000543773790103317,0.0,-0.000543773790103317,6,0.0467365155654704,0.0118539560365462,2.6012607727538703e-43,True,1.916319087542941,0.9472353199699062
D121,0.03662822636759108,0.33707790102739726,0.0,0.284054169,0.3004496746598062,0.284054169,1.9798674753153704,199651.5,1.4667868603625046e-51,0.4871952445864711,-0.03717538302629448,1.8730282023385045,1.910203585364799,0.9284937466014138,0.4520547945205479,-0.4764389520808659,6,0.0359777194869292,-0.0389198185338909,5.422430148680536e-51,True,1.910203585364799,0.4871952445864711
