row_index,binary_selected,binary_k2,binary_k3,binary_k4,binary_k2_aligned_to_mixed,binary_k4_aligned_to_mixed,mixed_classical_selected,mixed_balanced_selected,mixed_balanced_k2,mixed_balanced_k4,Activity
2811,2,1,1,2,1,2,0,0,1,2,1
2812,3,0,0,0,0,0,1,1,0,0,1
2813,2,1,1,2,1,2,0,0,1,2,0
2814,1,1,2,3,1,3,1,2,1,3,1
2815,0,0,0,1,0,1,1,3,0,1,1
2816,1,1,2,3,1,3,1,2,1,3,1
2817,2,1,1,2,1,2,0,0,1,2,0
2818,1,1,2,3,1,3,1,2,1,3,1
2819,1,1,2,3,1,3,1,2,1,3,0
2820,0,0,0,1,0,1,1,3,0,1,1
2821,0,0,0,1,0,1,1,3,0,1,1
2822,0,0,0,1,0,1,1,3,0,1,0
2823,0,0,0,1,0,1,1,3,0,1,0
2824,3,0,0,0,0,0,1,1,0,0,0
2825,3,0,0,0,0,0,1,1,0,0,1
2826,1,1,2,3,1,3,1,2,1,3,1
2827,2,1,1,2,1,2,0,0,1,2,1
2828,3,0,0,0,0,0,1,1,0,0,0
2829,2,1,1,2,1,2,0,0,1,2,1
2830,2,1,1,2,1,2,0,0,1,2,1
2831,1,1,2,3,1,3,1,2,1,3,0
2832,1,1,2,3,1,3,1,2,1,3,1
2833,2,1,1,2,1,2,0,0,1,2,1
2834,3,0,0,0,0,0,1,1,0,0,1
2835,1,1,2,3,1,3,1,2,1,3,0
2836,2,1,1,2,1,2,0,0,1,2,0
2837,2,1,1,2,1,2,0,0,1,2,0
2838,0,0,0,1,0,1,1,3,0,1,1
2839,1,1,2,3,1,3,1,2,1,3,0
2840,2,1,1,2,1,2,0,0,1,2,0
2841,0,0,0,1,0,1,1,3,0,1,0
2842,3,0,0,0,0,0,1,1,0,0,0
2843,1,1,2,3,1,3,1,2,1,3,1
2844,1,1,2,3,1,3,1,2,1,3,0
2845,1,1,2,3,1,3,1,2,1,3,1
2846,2,1,1,2,1,2,0,0,1,2,1
2847,1,1,2,3,1,3,1,2,1,3,1
2848,2,1,1,2,1,2,0,0,1,2,1
2849,1,1,2,3,1,3,1,2,1,3,1
2850,2,1,1,2,1,2,0,0,1,2,1
2851,2,1,1,2,1,2,0,0,1,2,0
2852,1,1,2,3,1,3,1,2,1,3,0
2853,3,0,0,0,0,0,1,1,0,0,0
2854,1,1,2,3,1,3,1,2,1,3,0
2855,0,0,0,1,0,1,1,3,0,1,0
2856,3,0,0,0,0,0,1,1,0,0,0
2857,0,0,0,1,0,1,1,3,0,1,1
2858,0,0,0,1,0,1,1,3,0,1,0
2859,1,1,2,3,1,3,1,2,1,3,1
2860,3,0,0,0,0,0,1,1,0,0,1
2861,1,1,2,3,1,3,1,2,1,3,0
2862,2,1,1,2,1,2,0,0,1,2,0
2863,0,0,0,1,0,1,1,3,0,1,0
2864,3,0,0,0,0,0,1,1,0,0,0
2865,3,0,0,0,0,0,1,1,0,0,0
2866,2,1,1,2,1,2,0,0,1,2,1
2867,3,0,0,0,0,0,1,1,0,0,1
2868,2,1,1,2,1,2,0,0,1,2,1
2869,1,1,2,3,1,3,1,2,1,3,0
2870,0,0,0,1,0,1,1,3,0,1,0
2871,2,1,1,2,1,2,0,0,1,2,0
2872,3,0,0,0,0,0,1,1,0,0,0
2873,2,1,1,2,1,2,0,0,1,2,0
2874,1,1,2,3,1,3,0,2,1,3,0
2875,2,1,1,2,1,2,0,0,1,2,1
2876,0,0,0,1,0,1,1,3,0,1,0
2877,3,0,0,0,0,0,1,1,0,0,0
2878,0,0,0,1,0,1,1,3,0,1,0
2879,2,1,1,2,1,2,0,0,1,2,1
2880,3,0,0,0,0,0,1,1,0,0,1
2881,0,0,0,1,0,1,1,3,0,1,1
2882,1,1,2,3,1,3,1,2,1,3,1
2883,0,0,0,1,0,1,1,3,0,1,1
2884,2,1,1,2,1,2,0,0,1,2,0
2885,1,1,2,3,1,3,1,2,1,3,1
2886,0,0,0,1,0,1,1,3,0,1,1
2887,3,0,0,0,0,0,1,1,0,0,1
2888,2,1,1,2,1,2,0,0,1,2,0
2889,0,0,0,1,0,1,1,3,0,1,0
2890,2,1,1,2,1,2,0,0,1,2,1
2891,3,0,0,0,0,0,1,1,0,0,0
2892,3,0,0,0,0,0,1,1,0,0,1
2893,1,1,2,3,1,3,1,2,1,3,0
2894,1,1,2,3,1,3,1,2,1,3,0
2895,3,0,0,0,0,0,1,1,0,0,1
2896,0,0,0,1,0,1,1,3,0,1,1
2897,1,1,2,3,1,3,1,2,1,3,0
2898,3,0,0,0,0,0,1,1,0,0,0
2899,3,0,0,0,0,0,1,1,0,0,0
2900,1,1,2,3,1,3,1,2,1,3,0
2901,0,0,0,1,0,1,1,1,0,0,1
2902,0,0,0,1,0,1,1,1,0,0,1
2903,2,1,1,2,1,2,0,0,1,2,0
2904,0,0,0,1,0,1,1,3,0,1,0
2905,2,1,1,2,1,2,0,0,1,2,1
2906,1,1,2,3,1,3,1,2,1,3,1
2907,3,0,0,0,0,0,1,1,0,0,1
2908,0,0,0,1,0,1,1,3,0,1,0
2909,2,1,1,2,1,2,0,0,1,2,0
2910,0,0,0,1,0,1,1,3,0,1,0
2911,2,1,1,2,1,2,0,0,1,2,0
2912,2,1,1,2,1,2,0,0,1,2,1
2913,3,0,0,0,0,0,1,1,0,0,0
2914,3,0,0,0,0,0,1,1,0,0,0
2915,3,0,0,0,0,0,1,1,0,0,0
2916,3,0,0,0,0,0,1,1,0,0,1
2917,0,0,0,1,0,1,1,3,0,1,0
2918,3,0,0,0,0,0,1,1,0,0,0
2919,3,0,0,0,0,0,1,1,0,0,1
2920,0,0,0,1,0,1,1,3,0,1,0
2921,2,1,1,2,1,2,0,0,1,2,0
2922,1,1,2,3,1,3,1,2,1,3,1
2923,0,0,0,1,0,1,1,3,0,1,0
2924,2,1,1,2,1,2,0,0,1,2,0
2925,1,1,2,3,1,3,1,2,1,3,0
2926,3,0,0,0,0,0,1,1,0,0,1
2927,0,0,0,1,0,1,1,3,0,1,0
2928,0,0,0,1,0,1,1,3,0,1,0
2929,1,1,2,3,1,3,1,2,1,3,1
2930,2,1,1,2,1,2,0,0,1,2,0
2931,2,1,1,2,1,2,0,0,1,2,0
2932,1,1,2,3,1,3,1,2,1,3,0
2933,2,1,1,2,1,2,0,0,1,2,0
2934,3,0,0,0,0,0,1,1,0,0,0
2935,2,1,1,2,1,2,0,0,1,2,0
2936,1,1,2,3,1,3,1,2,1,3,0
2937,3,0,0,0,0,0,1,1,0,0,1
2938,0,0,0,1,0,1,1,3,0,1,1
2939,2,1,1,2,1,2,0,0,1,2,0
2940,1,1,2,3,1,3,1,2,1,3,0
2941,2,1,1,2,1,2,0,0,1,2,1
2942,3,0,0,0,0,0,1,1,0,0,0
2943,0,0,0,1,0,1,1,3,0,1,0
2944,2,1,1,2,1,2,0,0,1,2,0
2945,2,1,1,2,1,2,0,0,1,2,1
2946,3,0,0,0,0,0,1,1,0,0,0
2947,3,0,0,0,0,0,1,1,0,0,1
2948,1,1,2,3,1,3,1,2,1,3,0
2949,1,1,2,3,1,3,1,2,1,3,1
2950,0,0,0,1,0,1,1,3,0,1,0
2951,0,0,0,1,0,1,1,3,0,1,1
2952,2,1,1,2,1,2,0,0,1,2,1
2953,2,1,1,2,1,2,0,0,1,2,1
2954,1,1,2,3,1,3,1,2,1,3,0
2955,1,1,2,3,1,3,1,2,1,3,1
2956,3,0,0,0,0,0,1,1,0,0,0
2957,3,0,0,0,0,0,1,1,0,0,0
2958,1,1,2,3,1,3,1,2,1,3,1
2959,3,0,0,0,0,0,1,1,0,0,0
2960,2,1,1,2,1,2,0,0,1,2,1
2961,3,0,0,0,0,0,1,1,0,0,0
2962,1,1,2,3,1,3,1,2,1,3,0
2963,2,1,1,2,1,2,0,0,1,2,0
2964,1,1,2,3,1,3,1,2,1,3,0
2965,2,1,1,2,1,2,0,0,1,2,0
2966,2,1,1,2,1,2,0,0,1,2,1
2967,2,1,1,2,1,2,0,0,1,2,1
2968,2,1,1,2,1,2,0,0,1,2,1
2969,0,0,0,1,0,1,1,3,0,1,1
2970,1,1,2,3,1,3,1,2,1,3,0
2971,3,0,0,0,0,0,1,1,0,0,1
2972,3,0,0,0,0,0,1,1,0,0,1
2973,3,0,0,0,0,0,1,1,0,0,0
2974,3,0,0,0,0,0,1,1,0,0,1
2975,1,1,2,3,1,3,1,2,1,3,0
2976,3,0,0,0,0,0,1,1,0,0,1
2977,2,1,1,2,1,2,0,0,1,2,0
2978,1,1,2,3,1,3,1,2,1,3,1
2979,2,1,1,2,1,2,0,0,1,2,0
2980,0,0,0,1,0,1,1,3,0,1,1
2981,1,1,2,3,1,3,1,2,1,3,1
2982,1,1,2,3,1,3,1,2,1,3,1
2983,0,0,0,1,0,1,1,3,0,1,0
2984,0,0,0,1,0,1,1,3,0,1,0
2985,1,1,2,3,1,3,1,2,1,3,1
2986,3,0,0,0,0,0,1,1,0,0,0
2987,0,0,0,1,0,1,1,3,0,1,0
2988,3,0,0,0,0,0,1,1,0,0,0
2989,2,1,1,2,1,2,0,0,1,2,0
2990,3,0,0,0,0,0,1,1,0,0,1
2991,3,0,0,0,0,0,1,1,0,0,0
2992,3,0,0,0,0,0,1,1,0,0,0
2993,1,1,2,3,1,3,1,2,1,3,1
2994,3,0,0,0,0,0,1,1,0,0,0
2995,3,0,0,0,0,0,1,1,0,0,0
2996,0,0,0,1,0,1,1,3,0,1,1
2997,0,0,0,1,0,1,1,3,0,1,0
2998,2,1,1,2,1,2,0,0,1,2,1
2999,1,1,2,3,1,3,1,2,1,3,0
3000,3,0,0,0,0,0,1,1,0,0,0
3001,3,0,0,0,0,0,1,1,0,0,0
3002,2,1,1,2,1,2,0,0,1,2,1
3003,2,1,1,2,1,2,0,0,1,2,0
3004,1,1,2,3,1,3,1,2,1,3,1
3005,3,0,0,0,0,0,1,1,0,0,1
3006,2,1,1,2,1,2,0,0,1,2,1
3007,3,0,0,0,0,0,1,1,0,0,1
3008,0,0,0,1,0,1,1,3,0,1,1
3009,2,1,1,2,1,2,0,0,1,2,1
3010,1,1,2,3,1,3,1,2,1,3,1
3011,1,1,2,3,1,3,1,2,1,3,0
3012,1,1,2,3,1,3,1,2,1,3,1
3013,0,0,0,1,0,1,1,3,0,1,0
3014,3,0,0,0,0,0,1,1,0,0,1
3015,1,1,2,3,1,3,1,2,1,3,0
3016,0,0,0,1,0,1,1,3,0,1,1
3017,1,1,2,3,1,3,1,2,1,3,0
3018,0,0,0,1,0,1,1,3,0,1,0
3019,3,0,0,0,0,0,1,1,0,0,1
3020,3,0,0,0,0,0,1,1,0,0,0
3021,2,1,1,2,1,2,0,0,1,2,1
3022,3,0,0,0,0,0,1,1,0,0,1
3023,3,0,0,0,0,0,1,1,0,0,0
3024,1,1,2,3,1,3,1,2,1,3,1
3025,1,1,2,3,1,3,1,2,1,3,0
3026,1,1,2,3,1,3,1,2,1,3,1
3027,2,1,1,2,1,2,0,0,1,2,0
3028,3,0,0,0,0,0,1,1,0,0,1
3029,1,1,2,3,1,3,1,2,1,3,1
3030,2,1,1,2,1,2,0,0,1,2,1
3031,1,1,2,3,1,3,1,2,1,3,0
3032,2,1,1,2,1,2,0,0,1,2,1
3033,3,0,0,0,0,0,1,1,0,0,1
3034,2,1,1,2,1,2,0,0,1,2,0
3035,2,1,1,2,1,2,0,0,1,2,0
3036,3,0,0,0,0,0,1,1,0,0,0
3037,1,1,2,3,1,3,1,2,1,3,0
3038,2,1,1,2,1,2,0,0,1,2,1
3039,1,1,2,3,1,3,1,2,1,3,0
3040,3,0,0,0,0,0,1,1,0,0,1
3041,2,1,1,2,1,2,0,0,1,2,0
3042,2,1,1,2,1,2,0,0,1,2,1
3043,2,1,1,2,1,2,0,0,1,2,1
3044,1,1,2,3,1,3,1,2,1,3,0
3045,1,1,2,3,1,3,1,2,1,3,0
3046,3,0,0,0,0,0,1,1,0,0,0
3047,3,0,0,0,0,0,1,1,0,0,1
3048,3,0,0,0,0,0,1,1,0,0,0
3049,2,1,1,2,1,2,0,0,1,2,1
3050,1,1,2,3,1,3,1,2,1,3,1
3051,3,0,0,0,0,0,1,1,0,0,1
3052,2,1,1,2,1,2,0,0,1,2,1
3053,2,1,1,2,1,2,0,0,1,2,0
3054,3,0,0,0,0,0,1,1,0,0,0
3055,2,1,1,2,1,2,0,0,1,2,1
3056,3,0,0,0,0,0,1,1,0,0,0
3057,0,0,0,1,0,1,1,3,0,1,0
3058,2,1,1,2,1,2,0,0,1,2,0
3059,1,1,2,3,1,3,1,2,1,3,1
3060,3,0,0,0,0,0,1,1,0,0,0
3061,1,1,2,3,1,3,1,2,1,3,0
3062,1,1,2,3,1,3,1,2,1,3,0
3063,1,1,2,3,1,3,1,2,1,3,1
3064,3,0,0,0,0,0,1,1,0,0,0
3065,2,1,1,2,1,2,0,0,1,2,0
3066,3,0,0,0,0,0,1,1,0,0,0
3067,2,1,1,2,1,2,0,0,1,2,0
3068,1,1,2,3,1,3,1,2,1,3,1
3069,2,1,1,2,1,2,0,0,1,2,0
3070,1,1,2,3,1,3,1,2,1,3,1
3071,2,1,1,2,1,2,0,0,1,2,1
3072,1,1,2,3,1,3,1,2,1,3,0
3073,3,0,0,0,0,0,1,1,0,0,0
3074,1,1,2,3,1,3,1,2,1,3,0
3075,0,0,0,1,0,1,1,3,0,1,0
3076,0,0,0,1,0,1,1,3,0,1,0
3077,3,0,0,0,0,0,1,1,0,0,0
3078,3,0,0,0,0,0,1,1,0,0,1
3079,1,1,2,3,1,3,1,2,1,3,1
3080,3,0,0,0,0,0,1,1,0,0,1
3081,2,1,1,2,1,2,0,0,1,2,1
3082,1,1,2,3,1,3,1,2,1,3,0
3083,1,1,2,3,1,3,1,2,1,3,0
3084,2,1,1,2,1,2,0,0,1,2,1
3085,1,1,2,3,1,3,1,2,1,3,0
3086,3,0,0,0,0,0,1,1,0,0,0
3087,1,1,2,3,1,3,1,2,1,3,0
3088,1,1,2,3,1,3,1,2,1,3,1
3089,3,0,0,0,0,0,1,1,0,0,1
3090,3,0,0,0,0,0,1,1,0,0,0
3091,1,1,2,3,1,3,1,2,1,3,1
3092,2,1,1,2,1,2,0,0,1,2,1
3093,0,0,0,1,0,1,1,3,0,1,1
3094,1,1,2,3,1,3,1,2,1,3,1
3095,1,1,2,3,1,3,1,2,1,3,1
3096,2,1,1,2,1,2,0,0,1,2,0
3097,1,1,2,3,1,3,1,2,1,3,1
3098,3,0,0,0,0,0,1,1,0,0,0
3099,2,1,1,2,1,2,0,0,1,2,0
3100,2,1,1,2,1,2,0,0,1,2,1
3101,1,1,2,3,1,3,1,2,1,3,1
3102,2,1,1,2,1,2,0,0,1,2,1
3103,2,1,1,2,1,2,0,0,1,2,0
3104,2,1,1,2,1,2,0,0,1,2,1
3105,0,0,0,1,0,1,1,3,0,1,1
3106,3,0,0,0,0,0,1,1,0,0,0
3107,2,1,1,2,1,2,0,0,1,2,1
3108,2,1,1,2,1,2,0,0,1,2,0
3109,2,1,1,2,1,2,0,0,1,2,1
3110,3,0,0,0,0,0,1,1,0,0,0
3111,1,1,2,3,1,3,1,2,1,3,1
3112,3,0,0,0,0,0,1,1,0,0,0
3113,1,1,2,3,1,3,1,2,1,3,0
3114,3,0,0,0,0,0,1,1,0,0,1
3115,1,1,2,3,1,3,1,2,1,3,0
3116,1,1,2,3,1,3,1,2,1,3,1
3117,2,1,1,2,1,2,0,0,1,2,1
3118,0,0,0,1,0,1,1,3,0,1,1
3119,3,0,0,0,0,0,1,1,0,0,1
3120,3,0,0,0,0,0,1,1,0,0,0
3121,1,1,2,3,1,3,1,2,1,3,1
3122,1,1,2,3,1,3,1,2,1,3,1
3123,2,1,1,2,1,2,0,0,1,2,1
3124,1,1,2,3,1,3,1,2,1,3,0
3125,1,1,2,3,1,3,1,2,1,3,0
3126,3,0,0,0,0,0,1,1,0,0,1
3127,1,1,2,3,1,3,1,2,1,3,1
3128,1,1,2,3,1,3,1,2,1,3,1
3129,3,0,0,0,0,0,1,1,0,0,1
3130,1,1,2,3,1,3,1,2,1,3,0
3131,3,0,0,0,0,0,1,1,0,0,1
3132,3,0,0,0,0,0,1,1,0,0,1
3133,2,1,1,2,1,2,0,0,1,2,0
3134,1,1,2,3,1,3,1,2,1,3,0
3135,2,1,1,2,1,2,0,0,1,2,0
3136,1,1,2,3,1,3,1,2,1,3,1
3137,3,0,0,0,0,0,1,1,0,0,0
3138,0,0,0,1,0,1,1,3,0,1,0
3139,0,0,0,1,0,1,1,3,0,1,0
3140,3,0,0,0,0,0,1,1,0,0,1
3141,1,1,2,3,1,3,1,2,1,3,1
3142,1,1,2,3,1,3,1,2,1,3,1
3143,0,0,0,1,0,1,1,3,0,1,0
3144,2,1,1,2,1,2,0,0,1,2,0
3145,2,1,1,2,1,2,0,0,1,2,1
3146,0,0,0,1,0,1,1,3,0,1,1
3147,2,1,1,2,1,2,0,0,1,2,0
3148,3,0,0,0,0,0,1,1,0,0,1
3149,3,0,0,0,0,0,1,1,0,0,0
3150,2,1,1,2,1,2,0,0,1,2,0
3151,1,1,2,3,1,3,1,2,1,3,0
3152,3,0,0,0,0,0,1,1,0,0,1
3153,3,0,0,0,0,0,1,1,0,0,0
3154,2,1,1,2,1,2,0,0,1,2,0
3155,0,0,0,1,0,1,1,3,0,1,1
3156,3,0,0,0,0,0,1,1,0,0,1
3157,1,1,2,3,1,3,1,2,1,3,1
3158,0,0,0,1,0,1,1,3,0,1,1
3159,0,0,0,1,0,1,1,3,0,1,0
3160,2,1,1,2,1,2,0,0,1,2,1
3161,1,1,2,3,1,3,1,2,1,3,0
3162,2,1,1,2,1,2,0,0,1,2,0
3163,3,0,0,0,0,0,1,1,0,0,0
3164,1,1,2,3,1,3,1,2,1,3,0
3165,3,0,0,0,0,0,1,1,0,0,0
3166,1,1,2,3,1,3,1,2,1,3,1
3167,1,1,2,3,1,3,1,2,1,3,1
3168,0,0,0,1,0,1,1,3,0,1,1
3169,1,1,2,3,1,3,1,2,1,3,1
3170,3,0,0,0,0,0,1,1,0,0,1
3171,3,0,0,0,0,0,1,1,0,0,1
3172,1,1,2,3,1,3,1,2,1,3,0
3173,3,0,0,0,0,0,1,1,0,0,0
3174,3,0,0,0,0,0,1,1,0,0,1
3175,3,0,0,0,0,0,1,1,0,0,1
3176,1,1,2,3,1,3,1,2,1,3,0
3177,0,0,0,1,0,1,1,3,0,1,0
3178,1,1,2,3,1,3,1,2,1,3,1
3179,2,1,1,2,1,2,0,0,1,2,1
3180,2,1,1,2,1,2,0,0,1,2,1
3181,0,0,0,1,0,1,1,1,0,0,1
3182,1,1,2,3,1,3,1,2,1,3,1
3183,2,1,1,2,1,2,0,0,1,2,0
3184,1,1,2,3,1,3,1,2,1,3,1
3185,3,0,0,0,0,0,1,1,0,0,1
3186,2,1,1,2,1,2,0,0,1,2,1
3187,3,0,0,0,0,0,1,1,0,0,0
3188,2,1,1,2,1,2,0,0,1,2,1
3189,1,1,2,3,1,3,1,2,1,3,1
3190,0,0,0,1,0,1,1,3,0,1,0
3191,3,0,0,0,0,0,1,1,0,0,0
3192,3,0,0,0,0,0,1,1,0,0,1
3193,2,1,1,2,1,2,0,0,1,2,1
3194,2,1,1,2,1,2,0,0,1,2,0
3195,2,1,1,2,1,2,0,0,1,2,0
3196,2,1,1,2,1,2,0,0,1,2,1
3197,0,0,0,1,0,1,1,3,0,1,0
3198,3,0,0,0,0,0,1,1,0,0,0
3199,2,1,1,2,1,2,0,0,1,2,1
3200,2,1,1,2,1,2,0,0,1,2,0
3201,2,1,1,2,1,2,0,0,1,2,1
3202,1,1,2,3,1,3,1,2,1,3,1
3203,2,1,1,2,1,2,0,0,1,2,0
3204,3,0,0,0,0,0,1,1,0,0,0
3205,2,1,1,2,1,2,0,0,1,2,1
3206,2,1,1,2,1,2,0,0,1,2,1
3207,2,1,1,2,1,2,0,0,1,2,1
3208,3,0,0,0,0,0,1,1,0,0,0
3209,0,0,0,1,0,1,1,3,0,1,0
3210,2,1,1,2,1,2,0,0,1,2,0
3211,1,1,2,3,1,3,1,2,1,3,1
3212,2,1,1,2,1,2,0,0,1,2,0
3213,0,0,0,1,0,1,1,3,0,1,0
3214,1,1,2,3,1,3,1,2,1,3,0
3215,2,1,1,2,1,2,0,0,1,2,1
3216,3,0,0,0,0,0,1,1,0,0,1
3217,1,1,2,3,1,3,1,2,1,3,1
3218,1,1,2,3,1,3,1,2,1,3,1
3219,1,1,2,3,1,3,1,2,1,3,1
3220,2,1,1,2,1,2,0,0,1,2,0
3221,1,1,2,3,1,3,1,2,1,3,1
3222,0,0,0,1,0,1,1,3,0,1,1
3223,1,1,2,3,1,3,1,2,1,3,1
3224,1,1,2,3,1,3,1,2,1,3,1
3225,3,0,0,0,0,0,1,1,0,0,0
3226,1,1,2,3,1,3,1,2,1,3,0
3227,3,0,0,0,0,0,1,1,0,0,1
3228,1,1,2,3,1,3,1,2,1,3,1
3229,2,1,1,2,1,2,0,0,1,2,0
3230,1,1,2,3,1,3,1,2,1,3,0
3231,1,1,2,3,1,3,1,2,1,3,0
3232,0,0,0,1,0,1,1,3,0,1,1
3233,1,1,2,3,1,3,1,2,1,3,1
3234,1,1,2,3,1,3,1,2,1,3,0
3235,1,1,2,3,1,3,1,2,1,3,1
3236,1,1,2,3,1,3,1,2,1,3,0
3237,1,1,2,3,1,3,1,2,1,3,1
3238,2,1,1,2,1,2,0,0,1,2,1
3239,1,1,2,3,1,3,1,2,1,3,0
3240,2,1,1,2,1,2,0,0,1,2,1
3241,1,1,2,3,1,3,1,2,1,3,0
3242,2,1,1,2,1,2,0,0,1,2,1
3243,3,0,0,0,0,0,1,1,0,0,1
3244,0,0,0,1,0,1,1,3,0,1,0
3245,1,1,2,3,1,3,1,2,1,3,0
3246,3,0,0,0,0,0,1,1,0,0,0
3247,2,1,1,2,1,2,0,0,1,2,0
3248,3,0,0,0,0,0,1,1,0,0,1
3249,0,0,0,1,0,1,1,3,0,1,1
3250,1,1,2,3,1,3,1,2,1,3,1
3251,2,1,1,2,1,2,0,0,1,2,0
3252,3,0,0,0,0,0,1,1,0,0,1
3253,1,1,2,3,1,3,1,2,1,3,0
3254,1,1,2,3,1,3,1,2,1,3,1
3255,2,1,1,2,1,2,0,0,1,2,0
3256,2,1,1,2,1,2,0,0,1,2,0
3257,0,0,0,1,0,1,1,3,0,1,0
3258,1,1,2,3,1,3,1,2,1,3,1
3259,0,0,0,1,0,1,1,3,0,1,0
3260,0,0,0,1,0,1,1,3,0,1,0
3261,3,0,0,0,0,0,1,1,0,0,0
3262,1,1,2,3,1,3,1,2,1,3,1
3263,3,0,0,0,0,0,1,1,0,0,1
3264,1,1,2,3,1,3,1,2,1,3,1
3265,3,0,0,0,0,0,1,1,0,0,0
3266,3,0,0,0,0,0,1,1,0,0,1
3267,3,0,0,0,0,0,1,1,0,0,0
3268,1,1,2,3,1,3,1,2,1,3,0
3269,2,1,1,2,1,2,0,0,1,2,0
3270,1,1,2,3,1,3,1,2,1,3,1
3271,2,1,1,2,1,2,0,0,1,2,0
3272,1,1,2,3,1,3,1,2,1,3,0
3273,0,0,0,1,0,1,1,3,0,1,1
3274,2,1,1,2,1,2,0,0,1,2,1
3275,3,0,0,0,0,0,1,1,0,0,0
3276,2,1,1,2,1,2,0,0,1,2,0
3277,1,1,2,3,1,3,1,2,1,3,1
3278,0,0,0,1,0,1,1,3,0,1,1
3279,3,0,0,0,0,0,1,1,0,0,0
3280,1,1,2,3,1,3,1,2,1,3,0
3281,1,1,2,3,1,3,1,2,1,3,1
3282,3,0,0,0,0,0,1,1,0,0,0
3283,1,1,2,3,1,3,1,2,1,3,0
3284,3,0,0,0,0,0,1,1,0,0,1
3285,1,1,2,3,1,3,1,2,1,3,1
3286,0,0,0,1,0,1,1,3,0,1,0
3287,3,0,0,0,0,0,1,1,0,0,0
3288,3,0,0,0,0,0,1,1,0,0,1
3289,0,0,0,1,0,1,1,3,0,1,1
3290,3,0,0,0,0,0,1,1,0,0,0
3291,1,1,2,3,1,3,1,2,1,3,0
3292,1,1,2,3,1,3,1,2,1,3,1
3293,2,1,1,2,1,2,0,0,1,2,0
3294,1,1,2,3,1,3,1,2,1,3,0
3295,3,0,0,0,0,0,1,1,0,0,0
3296,1,1,2,3,1,3,1,2,1,3,1
3297,2,1,1,2,1,2,0,0,1,2,1
3298,2,1,1,2,1,2,0,0,1,2,1
3299,2,1,1,2,1,2,0,0,1,2,1
3300,2,1,1,2,1,2,0,0,1,2,0
3301,0,0,0,1,0,1,1,3,0,1,0
3302,0,0,0,1,0,1,1,3,0,1,0
3303,3,0,0,0,0,0,1,1,0,0,1
3304,1,1,2,3,1,3,1,2,1,3,0
3305,0,0,0,1,0,1,1,3,0,1,1
3306,0,0,0,1,0,1,1,3,0,1,0
3307,0,0,0,1,0,1,1,3,0,1,0
3308,2,1,1,2,1,2,0,0,1,2,0
3309,0,0,0,1,0,1,1,3,0,1,1
3310,2,1,1,2,1,2,0,0,1,2,1
3311,1,1,2,3,1,3,1,2,1,3,1
3312,1,1,2,3,1,3,1,2,1,3,0
3313,1,1,2,3,1,3,1,2,1,3,1
3314,0,0,0,1,0,1,1,3,0,1,0
3315,1,1,2,3,1,3,1,2,1,3,1
3316,3,0,0,0,0,0,1,1,0,0,1
3317,1,1,2,3,1,3,1,2,1,3,1
3318,3,0,0,0,0,0,1,1,0,0,1
3319,0,0,0,1,0,1,1,3,0,1,0
3320,1,1,2,3,1,3,1,2,1,3,1
3321,1,1,2,3,1,3,1,2,1,3,1
3322,2,1,1,2,1,2,0,0,1,2,0
3323,2,1,1,2,1,2,0,0,1,2,1
3324,3,0,0,0,0,0,1,1,0,0,1
3325,3,0,0,0,0,0,1,1,0,0,1
3326,1,1,2,3,1,3,1,2,1,3,0
3327,3,0,0,0,0,0,1,1,0,0,0
3328,1,1,2,3,1,3,1,2,1,3,1
3329,2,1,1,2,1,2,0,0,1,2,0
3330,2,1,1,2,1,2,0,0,1,2,1
3331,2,1,1,2,1,2,0,0,1,2,1
3332,3,0,0,0,0,0,1,1,0,0,0
3333,0,0,0,1,0,1,1,3,0,1,1
3334,3,0,0,0,0,0,1,1,0,0,0
3335,3,0,0,0,0,0,1,1,0,0,1
3336,3,0,0,0,0,0,1,1,0,0,0
3337,1,1,2,3,1,3,1,2,1,3,0
3338,3,0,0,0,0,0,1,1,0,0,1
3339,2,1,1,2,1,2,0,0,1,2,1
3340,1,1,2,3,1,3,1,2,1,3,1
3341,2,1,1,2,1,2,0,0,1,2,0
3342,0,0,0,1,0,1,1,3,0,1,1
3343,1,1,2,3,1,3,1,2,1,3,0
3344,3,0,0,0,0,0,1,1,0,0,0
3345,1,1,2,3,1,3,1,2,1,3,1
3346,3,0,0,0,0,0,1,1,0,0,1
3347,1,1,2,3,1,3,1,2,1,3,0
3348,3,0,0,0,0,0,1,1,0,0,0
3349,2,1,1,2,1,2,0,0,1,2,0
3350,1,1,2,3,1,3,1,2,1,3,1
3351,3,0,0,0,0,0,1,1,0,0,1
3352,2,1,1,2,1,2,0,0,1,2,1
3353,3,0,0,0,0,0,1,1,0,0,0
3354,3,0,0,0,0,0,1,1,0,0,1
3355,0,0,0,1,0,1,1,3,0,1,0
3356,2,1,1,2,1,2,0,0,1,2,0
3357,3,0,0,0,0,0,1,1,0,0,1
3358,1,1,2,3,1,3,1,2,1,3,1
3359,1,1,2,3,1,3,1,2,1,3,1
3360,2,1,1,2,1,2,0,0,1,2,1
3361,2,1,1,2,1,2,0,0,1,2,0
3362,3,0,0,0,0,0,1,1,0,0,1
3363,3,0,0,0,0,0,1,1,0,0,1
3364,0,0,0,1,0,1,1,3,0,1,1
3365,2,1,1,2,1,2,0,0,1,2,0
